#Prochaska 05 table 9.
#N_HI   f_HI    xmax    xmin    ymax    ymin
20.45   -21.71  20.3    20.6    -21.68	-21.74
20.8	-22.45	20.6	21.0	-22.42	-22.49
21.2	-23.21	21.0	21.4	-23.26	-23.16
21.6	-24.14	21.4	21.8	-24.23	-24.04
